127.0.0.1 - - [02/Mar/2022:21:10:23 +0530] "GET / HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:53:01 +0530] "GET /E-Agriculture-System/customer-login.jsp HTTP/1.1" 200 10690
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:53:15 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:53:51 +0530] "GET /E-Agriculture-System/customer-login.jsp HTTP/1.1" 200 10690
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:54:04 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:55:41 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:55:46 +0530] "GET /E-Agriculture-System/customer-login.jsp HTTP/1.1" 200 10677
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:56:09 +0530] "POST /E-Agriculture-System/customer-login.jsp HTTP/1.1" 200 10677
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:56:13 +0530] "GET /E-Agriculture-System/admin-login.jsp HTTP/1.1" 200 10677
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:56:22 +0530] "POST /E-Agriculture-System/admin-login.jsp HTTP/1.1" 200 10677
0:0:0:0:0:0:0:1 - - [02/Mar/2022:21:57:47 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:05:07 +0530] "GET /E-Agriculture-System/customer-login.jsp HTTP/1.1" 200 10677
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:06:11 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:16:21 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:17:42 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20998
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:18:23 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:18:40 +0530] "GET /E-Agriculture-System/about.jsp HTTP/1.1" 200 11059
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:18:50 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:23:24 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20986
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:28:46 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20988
0:0:0:0:0:0:0:1 - - [02/Mar/2022:22:29:05 +0530] "GET /E-Agriculture-System/index.jsp HTTP/1.1" 200 20986
